# 18 滑鼠｜鼠墊｜數位板  (報價日期 2026/9/20 16:20)
# price	id	flags	name

## 【周邊活動促銷專區】
990	242		｛羅技 G304 Lightspeed｝無線遊戲滑鼠/黑色/無線/12000dpi/6鍵自訂
990	243		｛羅技 G304 Lightspeed｝無線遊戲滑鼠/白色/無線/12000dpi/6鍵自訂
990	244		｛羅技 G304 Lightspeed｝無線遊戲滑鼠/藍色/無線/12000dpi/6鍵自訂
990	245		｛羅技 G304 Lightspeed｝無線遊戲滑鼠/紫色/無線/12000dpi/6鍵自訂
990	246		｛羅技 G304 Lightspeed｝無線遊戲滑鼠/綠色/無線/12000dpi/6鍵自訂
2490	247	酷幣100	｛羅技 G304 X Superlight｝無線滑鼠(黑)/有線/2.4G/25600Dpi/57g輕量化
2490	248	酷幣100	｛羅技 G304 X Superlight｝無線滑鼠(白)/有線/2.4G/25600Dpi/57g輕量化
2190	249	酷幣100	｛羅技 G309 Lightspeed｝無線遊戲滑鼠(黑)/無線-藍芽/25000Dpi/86g/Lightforce 混和微動
2190	250	酷幣100	｛羅技 G309 Lightspeed｝無線遊戲滑鼠(白)/無線-藍芽/25000Dpi/86g/Lightforce 混和微動
1490	251		｛羅技 G403 Hero｝ 遊戲滑鼠/有線/16000dpi/RGB/6鍵自訂
2490	252	酷幣100	｛羅技 G703｝ 無線電競滑鼠/有線+Lightspeed無線/16000Dpi/Rgb/可配重
1990	253		｛羅技 G705｝ 美型炫光多工遊戲滑鼠/無線/8200Dpi/Rgb/小型手掌設計
3290	254	酷幣200	｛羅技 G903｝ 無線電競滑鼠/有線+Lightspeed無線/16000dpi/Rgb/11顆自訂按鍵/可配重
1290	255		｛羅技 G502 Hero RGB｝ 遊戲滑鼠/有線/25600Dpi/砝碼/Rgb/飛輪滾輪
2490	256	酷幣100	｛羅技 G502 Lightspeed｝ 無線電競滑鼠(黑色)/無線/25600Dpi/砝碼/Rgb/飛輪滾輪
1990	257		｛羅技 G502 X｝ 電競滑鼠(黑)/有線/25600Dpi/Ptfe鼠貼/89g/Lightforce微動
1990	258		｛羅技 G502 X｝ 電競滑鼠(白)/有線/25600Dpi/Ptfe鼠貼/89g/Lightforce微動
3490	261	酷幣200	｛羅技 G502 X Lightspeed｝ 無線滑鼠(黑)/25600Dpi/Ptfe鼠貼/Lightforce微動
3490	262	酷幣200	｛羅技 G502 X Lightspeed｝ 無線滑鼠(白)/25600Dpi/Ptfe鼠貼/Lightforce微動
3190	263	熱賣 酷幣200	【套裝搭購優惠】｛羅技 G502 X Lightspeed｝ 無線滑鼠
4190	266	酷幣200	｛羅技 G502 X Plus｝無線電競滑鼠(黑)/25600Dpi/Ptfe鼠貼/Lightforce微動/Rgb
4190	267	酷幣200	｛羅技 G502 X Plus｝無線電競滑鼠(白)/25600Dpi/Ptfe鼠貼/Lightforce微動/Rgb
3690	268	熱賣 酷幣200	【套裝搭購優惠】｛羅技 G502 X Plus｝ 無線電競滑鼠
3090	269	酷幣200	｛羅技 G Pro 2 Lightspeed｝ 無線滑鼠(黑色)/Usb-c充電線/Hero2感應器/32000Dpi/混和微動/Rgb
3090	270	酷幣200	｛羅技 G Pro 2 Lightspeed｝ 無線滑鼠(白色)/Usb-c充電線/Hero2感應器/32000Dpi混和微動/Rgb
3090	271	酷幣200	｛羅技 G Pro 2 Lightspeed｝ 無線滑鼠(桃紅色)/Usb-c充電線/Hero2感應器/32000Dpi/混和微動/Rgb
2690	272	熱賣 酷幣200	【套裝搭購優惠】｛羅技 G Pro 2 Lightspeed｝ 無線滑鼠
2690	273	酷幣100	｛羅技 G Pro X Superlight 2 Se｝ 無線電競滑鼠(黑色)/44000Dpi/超輕量57g/續航88h/1000Hz
2690	274	酷幣100	｛羅技 G Pro X Superlight 2 Se｝ 無線電競滑鼠(白色)/44000Dpi/超輕量57g/續航88h/1000Hz
2690	275	酷幣100	｛羅技 G Pro X Superlight 2 Se｝ 無線電競滑鼠(紅色)/44000Dpi/超輕量57g/續航88h/1000Hz
2690	276	酷幣100	｛羅技 G Pro X Superlight 2 Se｝ 無線電競滑鼠(桃色)/44000Dpi/超輕量57g/續航88h/1000Hz
2390	277	熱賣 酷幣200	【套裝搭購優惠】｛羅技 G Pro X Superlight 2 Se｝ 無線電競滑鼠
3690	278	酷幣200	｛羅技 G Pro X Superlight 2｝無線電競滑鼠(黑色)/混合微動/44000Dpi/超輕量60g/續航95h/8000Hz
3690	279	酷幣200	｛羅技 G Pro X Superlight 2｝無線電競滑鼠(白色)/混合微動/44000Dpi/超輕量60g/續航95hr/8000Hz
3690	280	酷幣200	｛羅技 G Pro X Superlight 2｝無線電競滑鼠(桃色)/混合微動/44000Dpi/超輕量60g/續航95hr/8000Hz
3690	281	酷幣200	｛羅技 G Pro X Superlight 2｝無線電競滑鼠(電光藍)/混合微動/44000Dpi/超輕量60g/續航95hr/8000Hz
3390	282	熱賣 酷幣200	【套裝搭購優惠】｛羅技 G Pro X Superlight 2｝無線滑鼠(黑)
4490	283	酷幣200	｛羅技 G Pro X Superlight 2c｝無線電競滑鼠(黑色)/混合微動/44000Dpi/51g/8000Hz/適用小型手
4490	284	酷幣200	｛羅技 G Pro X Superlight 2c｝無線電競滑鼠(白色)/混合微動/44000Dpi/51g/8000Hz/適用小型手
4490	285	酷幣200	｛羅技 G Pro X Superlight 2c｝無線電競滑鼠(粉色)/混合微動/44000Dpi/51g/8000Hz/適用小型手
3990	286	酷幣200	｛羅技 G Pro X Superlight 2 Dex｝ 無線滑鼠(黑色)/混合微動/44000Dpi/超輕量60g/續航95hr/右手型
3990	287	酷幣200	｛羅技 G Pro X Superlight 2 Dex｝ 無線滑鼠(白色)/混合微動/44000Dpi/超輕量60g/續航95hr/右手型
3990	288	酷幣200	｛羅技 G Pro X Superlight 2 Dex｝ 無線滑鼠(桃紅色)/混合微動/44000Dpi/超輕量60g/續航95hr/右手型
4690(原5190)	289	價格異動 下殺	｛羅技 G Pro X 2 Superstrike｝ 無線滑鼠/44000Dpi/無線8k/支援無線充電/可調式觸發點▼下殺到 9/27 23:59

## 羅技 商務滑鼠
229	291		｛羅技 M90｝ 光學滑鼠/有線/400dpi/Usb
269	292		｛羅技 M100R｝ 光學滑鼠/有線/1000dpi/Usb
349	293		｛羅技 M110｝ 有線靜音滑鼠(黑)/1000dpi/Usb
399	294		｛羅技 M171｝ 無線滑鼠(灰)/無線/1000dpi/2.4G迷你接收器/左右手適用
629	295		｛羅技 M240｝ 無線靜音藍牙滑鼠(石墨灰)/2.4G(接收器需另購)藍牙/4000Dpi/適合中小型手型
629	296		｛羅技 M240｝ 無線靜音藍牙滑鼠(珍珠白)/2.4G(接收器需另購)藍牙/4000Dpi/適合中小型手型
629	297		｛羅技 M240｝ 無線靜音藍牙滑鼠(玫瑰粉)/2.4G(接收器需另購)藍牙/4000Dpi/適合中小型手型
529	298	熱賣	〈套裝搭購優惠價〉｛羅技 M240｝ 無線靜音藍牙滑鼠
599	299		｛羅技 M221｝ 無線靜音光學滑鼠(黑)/無線/1000dpi/2.4G接收器
699	300		｛羅技 M331｝ SilentPlus 靜音滑鼠(黑)/無線/1000dpi/2.4G
699	301		｛羅技 M331｝ SilentPlus 靜音滑鼠(藍)/無線/1000dpi/2.4G
699	302		｛羅技 M331｝ SilentPlus 靜音滑鼠(紅)/無線/1000dpi/2.4G
799	303		｛羅技 M350s｝ 藍牙滑鼠(石墨灰)/無線(接受器需另購)+藍牙/左右手通用/1000dpi
799	304		｛羅技 M350s｝ 藍牙滑鼠(珍珠白)/無線(接受器需另購)+藍牙/左右手通用/1000dpi
799	305		｛羅技 M350s｝ 藍牙滑鼠(玫瑰粉)/無線(接受器需另購)+藍牙/左右手通用/1000dpi
699	306	熱賣	〈套裝搭購優惠價〉｛羅技 M350s｝ 藍牙滑鼠
990(原1090)	307	價格異動 下殺	｛羅技 M650｝ 多工靜音無線滑鼠(石墨灰)/無線/SmartWheel捲動功能/自訂側邊按鈕▼下殺到 9/27 23:59
990(原1090)	308	價格異動 下殺	｛羅技 M650｝ 多工靜音無線滑鼠(玫瑰粉)/無線/SmartWheel捲動功能/自訂側邊按鈕▼下殺到 9/27 23:59
990(原1090)	309	價格異動 下殺	｛羅技 M650｝ 多工靜音無線滑鼠(珍珠白)/無線/SmartWheel捲動功能/自訂側邊按鈕▼下殺到 9/27 23:59
1490	310		｛羅技 M750｝ 多工靜音無線滑鼠(石墨黑)/雙模(藍牙或BOLT接收器)/智慧滾輪/中小型手適用
1490	311		｛羅技 M750｝ 多工靜音無線滑鼠(玫瑰粉)/雙模(藍牙或BOLT接收器)/智慧滾輪/中小型手適用
1490	312		｛羅技 M750｝ 多工靜音無線滑鼠(珍珠白)/雙模(藍牙或BOLT接收器)/智慧滾輪/中小型手適用
1490	313		｛羅技 M750 L｝多工靜音無線滑鼠(石墨黑)/雙模(藍牙或BOLT接收器)/智慧滾輪/大型手適用
1490	314		｛羅技 M750 L｝多工靜音無線滑鼠(玫瑰粉)/雙模(藍牙或BOLT接收器)/智慧滾輪/大型手適用
1490	315		｛羅技 M750 L｝多工靜音無線滑鼠(珍珠白)/雙模(藍牙或BOLT接收器)/智慧滾輪/大型手適用
1590	316		｛羅技 M840 L｝ 多工舒適無線滑鼠(石墨黑)/藍牙/2.4g(需另購接收器)/弧線造型/大型手適用
1590	317		｛羅技 M840 L｝ 多工舒適無線滑鼠(珍珠白)/藍牙/2.4g(需另購接收器)/弧線造型/大型手適用
1790	318		｛羅技 M850 L｝ 多工舒適無線滑鼠(石墨黑)/藍牙/2.4g(需另購接收器)/內建掌墊/大型手適用
1790	319		｛羅技 M850 L｝ 多工舒適無線滑鼠(珍珠白)/藍牙/2.4g(需另購接收器)/內建掌墊/大型手適用
990	320		｛羅技 Pop Mouse｝ 無線藍牙滑鼠(石墨黑)/自訂表情符號/切換3台裝置(贈BOLT接收器USB-A)
990	321		｛羅技 Pop Mouse｝ 無線藍牙滑鼠(珍珠白)/自訂表情符號/切換3台裝置(贈BOLT接收器USB-A)
990	322		｛羅技 Pop Mouse｝ 無線藍牙滑鼠(玫瑰粉)/自訂表情符號/切換3台裝置(贈BOLT接收器USB-A)
990	323		｛羅技 Pop Mouse｝ 無線藍牙滑鼠(薰衣紫)/自訂表情符號/切換3台裝置(贈BOLT接收器USB-A)
2690	324	酷幣100	｛羅技 Mobi｝ 無線折疊滑鼠(石墨黑)/雙模(藍牙或BOLT接收器需另購)/配備觸控面板
2690	325	酷幣100	｛羅技 Mobi｝ 無線折疊滑鼠(星暮紫)/雙模(藍牙或BOLT接收器需另購)/配備觸控面板
2690	326	酷幣100	｛羅技 Mobi｝ 無線折疊滑鼠(珍珠白)/雙模(藍牙或BOLT接收器需另購)/配備觸控面板
2490	329	酷幣100	｛羅技 MX Anywhere 3S｝ 無線滑鼠(石墨灰)/藍牙/8000Dpi/多裝置/可用在玻璃面/無接受器
2490	330	酷幣100	｛羅技 MX Anywhere 3S｝ 無線滑鼠(珍珠白)/藍牙/8000Dpi/多裝置/可用在玻璃面/無接受器
2490	331	酷幣100	｛羅技 MX Anywhere 3S｝ 無線滑鼠(玫瑰粉)/藍牙/8000Dpi/多裝置/可用在玻璃面/無接受器
2690(原2990)	332	價格異動 下殺	｛羅技 MX Master 3s Lite｝ 藍芽滑鼠(石墨灰)/2.4G/藍牙/8000Dpi(贈BOLT接收器USB-C)▼下殺到 9/27 23:59
3990	335	酷幣200	｛羅技 MX Master 4｝ 無線智能滑鼠(石墨灰)/2.4g/藍牙/8000Dpi/長效電池/可編程功能
3990	336	酷幣200	｛羅技 MX Master 4｝ 無線智能滑鼠(珍珠白)/2.4g/藍牙/8000Dpi/長效電池/可編程功能
3990	337	酷幣200	｛羅技 MX Master 4 for Mac｝ 無線智能滑鼠(珍珠白)/2.4g/藍牙/8000Dpi/長效電池/可編程功能
2490	340	酷幣100	｛羅技 Lift｝ 人體工學垂直滑鼠(石墨灰)/無線-藍牙/57°垂直/適用小-中手型
2490	341	酷幣100	｛羅技 Lift｝ 人體工學垂直滑鼠(玫瑰粉)/無線-藍牙/57°垂直/適用小-中手型
2490	342	酷幣100	｛羅技 Lift｝ 人體工學垂直滑鼠(珍珠白)/無線-藍牙/57°垂直/適用小-中手型
2990	345	酷幣100	｛羅技 MX Vertical｝ 垂直滑鼠/有線-無線-藍牙/57°垂直/支援FLOW/人體工學/適用中-大手型
1490	346		｛羅技 Ergo M575 S｝ 無線軌跡球滑鼠(石墨黑)/雙模(藍牙或BOLT接收器)/人體工學
1490	347		｛羅技 Ergo M575 S｝ 無線軌跡球滑鼠(珍珠白)/雙模(藍牙或BOLT接收器)/人體工學
3290	348	酷幣200	｛羅技 MX Ergo S｝ 無線軌跡球滑鼠/雙模(藍牙或BOLT接收器)/傾斜20°調整/適用中-大手型

## 鼠墊 系列
690	350	熱賣	威剛 ｛XPG FRONTLINE XL FORMOSA SEXY｝ 限定聯名款大型電競滑鼠墊/900x420x3
299	351		｛羅技 G240｝ 電競布質鼠墊(340x280x1mm)
590	352		｛羅技 G840｝ 大尺寸遊戲鼠墊(桃紅色)(900x400x3mm)
499	353		｛羅技 桌上滑鼠墊｝(玫瑰粉)(700x300x2)/布質/防潑濺設計
499	354		｛羅技 桌上滑鼠墊｝(沉穩灰)(700x300x2)/布質/防潑濺設計
3690	355		｛羅技 Powerplay 2｝ 充電鼠墊/充電不間斷/隨插即用/布質遊戲滑鼠墊
39	356		｛Ktnet 黑精靈光學鼠墊｝/180x220x1mm/天然橡膠底材/高密度編織/雷射切邊
490	357		｛華碩 TUF Gaming P1｝ 滑鼠墊/布質表面/軍規級奈米防水/260x350x2mm
790	358	熱賣	｛華碩 TUF Gaming P1 Hatsune Miku Edition｝ 初音未來限量款電競鼠墊
590	359		｛華碩 ROG Scabbard II Medium｝ 滑鼠墊/360x260x3mm
1290	360	熱賣	｛華碩 ROG Sheath II XXL｝ 電競鼠墊/先進散熱纖維/柔軟布面/耐磨平縫邊緣/900x400
990	361	熱賣	｛華碩 ROG Scabbard II Arctic Gray XXL｝ 電競鼠墊/柔軟布面/三重防護塗層/900x400mm
1690	362	熱賣	｛華碩 ROG Scabbard II-KJP｝ 聯名滑鼠墊/防潑水/防滑橡膠/900x400x3mm
1690	363	熱賣	｛華碩 ROG Scabbard II｝ 20周年限量桌墊/軍規級防潑水/900x400x3mm
590	364		｛技嘉 Aorus AMP900｝ 鼠墊/橡膠底材/防潑水/900x360x3mm
439	365		｛微星 Agility GD21｝ Dragon Tiamat 電競鼠墊/320x220x3mm
499	366		｛微星 Agility GD22｝ 彩虹膜電競鼠墊/絢麗奪目的反光視覺效果/防潑水/320x220x3mm
1690	367		｛微星 Agility GD72｝ 彩虹膜電競鼠墊/絢麗奪目的反光視覺效果/防潑水/900x400x3mm
890	368	熱賣	｛Razer Gigantus V2 Minecraft｝ 聯名鼠墊/細緻編織紋理布料表面/防滑底部/360x275x3
990	369	熱賣	｛Razer Gigantus｝(大)CS2 絕對武力2 聯名滑鼠墊/防滑底部/450x400x3mm
1090	370	熱賣	｛Razer Gigantus V2 EVA｝ 聯名鼠墊/防滑底部/高密度橡膠泡綿/紋理布料表面/940x410
330	371	熱賣	｛Razer Gigantus V2｝ 巨甲蟲滑鼠墊(中)/細緻編織紋理布料表面/防滑底部/360x275x3
490	372	熱賣	｛Razer Gigantus V2｝ 巨甲蟲滑鼠墊(大)/細緻編織紋理布料表面/防滑底部450x400x3
990	373	熱賣	｛Razer Gigantus V2｝ 巨甲蟲滑鼠墊(特大)/細緻編織紋理布料表面/防滑底部/940x410x4
1890	374		｛Razer Gigantus V2 Pro Max Control｝ 滑鼠墊/薄型車縫邊緣/Glidecore 專利泡棉/480x500
1890	375		｛Razer Gigantus V2 Pro Control｝ 滑鼠墊/薄型車縫邊緣/Glidecore 專利泡棉/480x500
1890	376		｛Razer Gigantus V2 Pro Balance｝ 滑鼠墊/薄型車縫邊緣/Glidecore 專利泡棉/480x500
1890	377		｛Razer Gigantus V2 Pro Speed｝ 滑鼠墊/薄型車縫邊緣/Glidecore 專利泡棉/480x500
3399	378	熱賣	｛Razer Firefly V2 Pro｝ 烈焰神蟲鼠墊(黑)/無邊框背光設計/硬質表面/360x278x4.6/Rgb〈限網單〉
4590	379	熱賣	｛Razer Atlas PRO｝ 強化玻璃遊戲滑鼠墊(黑)/防滑橡膠底部/防塵防刮/超薄1.9毫米/500x400
4590	380	熱賣	｛Razer Atlas PRO｝ 強化玻璃遊戲滑鼠墊(白)/防滑橡膠底部/防塵防刮/超薄1.9毫米/500x400
999	381		｛darkFlash DMP300｝ 強化玻璃滑鼠墊(黑)/霧面拋光/六邊形防滑網格/耐磨防刮/300x250mm
999	382		｛darkFlash DMP300｝ 強化玻璃滑鼠墊(白)/霧面拋光/六邊形防滑網格/耐磨防刮/300x250mm
1990	383		｛Cougar Command S｝ 電競椅專用地墊/防水PU塗層/天然橡膠底層/1060x1060x3mm(客訂指送)
1980	384	熱賣	｛Marsrhino Stronghold｝(據點)防刮地墊/防潑水編織布料/防滑底部/1450x1000x4mm(客訂指送)
1190	385		｛Zowie G-SR-SE｝ 滑鼠墊/470X390X3.5mm/紅色特別版
1150	386		｛Zowie G-SR-SE Rouge II｝ 電競滑鼠墊/抗潮布面彩色印刷/無縫邊設計/470x390x3.5mm
1190	387		｛Zowie H-SR-SE Rouge II｝ 電競滑鼠墊/抗潮布面彩色印刷/無縫邊設計/500x500x3.5mm
1150	388		｛Zowie G-SR-SE Orange｝ 電競滑鼠墊/抗潮布面彩色印刷/無縫邊設計/470x390x3.5mm
1590	389		｛Zowie H-SR-SE Orange｝ 電競滑鼠墊/抗潮布面彩色印刷/無縫邊設計/500x500x3.5mm

## XP-PEN 數位繪圖板(1年保固)
1266	391		｛XP-PEN Star G430S｝超輕薄繪圖板 4X3吋 / 8192階 / 隨插即用 / 左右手可切換設定
3136	392		｛XP-PEN Deco 02｝頂級專業超薄繪圖板 10X5.63吋 / 8192階 / 左右手可切換設定
4241	393		｛XP-PEN Deco 03｝專業無線繪圖板 10X5.62吋 / 8192階 / 隨插即用 / 左右手可切換

## Wacom 數位繪圖板(1年保固)
2890	395	熱賣	｛WACOM Intuos Comfort Small CTL-4100WL｝繪圖板(黑) / 4096階 / 小 / 藍牙版
4690	396	熱賣	｛WACOM Intuos Comfort Plus Medium CTL-6100WL｝繪圖板(黑) / 4096階 / 中 / 藍牙
