# 15 電源供應器  (報價日期 2026/9/18 14:19)
# price	id	flags	name

## 特價 or 活動專區
1690	70		｛海韻 S12III-550W｝銅牌/智慧溫控風扇/5年保
1850	71		｛海韻 S12III-650W｝銅牌/智慧溫控風扇/5年保
2990	72		｛海韻 CORE GX-650 ATX3(650W)｝雙8/金牌/全模組/ATX3.1(PCIe 5.1)/10年保
3290	73		｛海韻 CORE GX-750 ATX3(750W)｝雙8/金牌/全模組/ATX3.1(PCIe 5.1)/10年保
3790	74		｛海韻 CORE GX-850 ATX3(850W)｝雙8/金牌/全模組/ATX3.1(PCIe 5.1)/10年保
3090	75		｛海韻 CORE GX-650 ATX3(650W) 白色版｝雙8/金牌/全模組/ATX3.1(PCIe 5.1)/10年
3390	76		｛海韻 CORE GX-750 ATX3(750W) 白色版｝雙8/金牌/全模組/ATX3.1(PCIe 5.1)/10年
3890	77		｛海韻 CORE GX-850 ATX3(850W) 白色版｝雙8/金牌/全模組/ATX3.1(PCIe 5.1)/10年
2590	78		｛海韻 FOCUS GX-550(550W)｝雙8/金牌/全模組/10年保
2790	79		｛海韻 FOCUS GX-650(650W)｝雙8/金牌/全模組/10年保
2990	80		｛海韻 FOCUS GX-750(750W)｝雙8/金牌/全模組/10年保
3490	81		｛海韻 FOCUS GX-850(850W)｝雙8/金牌/全模組/10年保
3790	82		｛海韻 FOCUS GX-750 ATX3(750W)｝雙8/金牌/全模組/ATX3.1(PCIe 5.1)/10年保
4090	83		｛海韻 FOCUS GX-750 ATX3(750W) 白色版｝雙8/金牌/全模組/ATX3.1(PCIe 5.1)/10年保
4290	84		｛海韻 FOCUS GX-850 ATX3(850W)｝雙8/金牌/全模組/ATX3.1(PCIe 5.1)/10年保
4490	85		｛海韻 FOCUS GX-850 ATX3(850W) 白色版｝雙8/金牌/全模組/ATX3.1(PCIe 5.1)/10年保
5490	86		｛海韻 FOCUS GX-1000 ATX3(1000W)｝雙8/金牌/全模組/ATX3.1(PCIe 5.1)/10年保
5790	87		｛海韻 FOCUS GX-1000 ATX3(1000W)｝白色版 雙8/金牌/全模組/ATX3.1(PCIe 5.1)/10年保
4790	88		｛海韻 FOCUS PX-850 ATX3.1(850W)｝雙8/白金/全模組/PCIe 5.1/全日系/10年保
6090	89		｛海韻 FOCUS PX-1000 ATX3.1(1000W)｝雙8/白金/全模組/PCIe 5.1/全日系/10年保
